"","activity","subject","variable","mean"
"2627","STANDING",20,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.94793650109589
"2628","STANDING",20,"frequency_body_accelerometer_singnal_mean-X",-0.96193272890411
"2629","STANDING",20,"frequency_body_accelerometer_singnal_mean-Y",-0.898194212465753
"2630","STANDING",20,"frequency_body_accelerometer_singnal_mean-Z",-0.929985824794521
"2631","STANDING",20,"frequency_body_accelerometer_jerk_signal_mean-X",-0.959710489315069
"2632","STANDING",20,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.935717554109589
"2633","STANDING",20,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.952741107945206
"2634","STANDING",20,"frequency_body_gyroscope_singnal_mean-X",-0.881019424794521
"2635","STANDING",20,"frequency_body_gyroscope_singnal_mean-Y",-0.91064914109589
"2636","STANDING",20,"frequency_body_gyroscope_singnal_mean-Z",-0.911409911643836
"2637","STANDING",20,"frequency_body_accelerometer_magnitude_mean",-0.921225595205479
"2638","STANDING",20,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.940007897123288
"2639","STANDING",20,"frequency_body_gyroscope_magnitude_mean",-0.879437674794521
"2640","STANDING",20,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.929600007123288
"2641","STANDING",21,"time_body_accelerometer_singnal_mean-X",0.27695224258427
"2642","STANDING",21,"time_body_accelerometer_singnal_mean-Y",-0.0167084730205618
"2643","STANDING",21,"time_body_accelerometer_singnal_mean-Z",-0.110417855808989
"2644","STANDING",21,"time_gravity_accelerometer_singnal_mean-X",0.881213341910112
"2645","STANDING",21,"time_gravity_accelerometer_singnal_mean-Y",-0.346155558876404
"2646","STANDING",21,"time_gravity_accelerometer_singnal_mean-Z",-0.207685689775281
"2647","STANDING",21,"time_body_accelerometer_jerk_signal_mean-X",0.0754543858764045
"2648","STANDING",21,"time_body_accelerometer_jerk_signal_mean-Y",0.0100621171270225
"2649","STANDING",21,"time_body_accelerometer_jerk_signal_mean-Z",-0.00332093673865168
"2650","STANDING",21,"time_body_gyroscope_singnal_mean-X",-0.0191731896359551
"2651","STANDING",21,"time_body_gyroscope_singnal_mean-Y",-0.0738115865407865
"2652","STANDING",21,"time_body_gyroscope_singnal_mean-Z",0.0864863265393258
"2653","STANDING",21,"time_body_gyroscope_jerk_signal_mean-X",-0.103199796370787
"2654","STANDING",21,"time_body_gyroscope_jerk_signal_mean-Y",-0.0404300756516854
"2655","STANDING",21,"time_body_gyroscope_jerk_signal_mean-Z",-0.0538211740234831
"2656","STANDING",21,"time_body_accelerometer_magnitude_mean",-0.958774298089888
"2657","STANDING",21,"time_gravity_accelerometer_magnitude_mean",-0.958774298089888
"2658","STANDING",21,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.974765161910112
"2659","STANDING",21,"time_body_gyroscope_magnitude_mean",-0.949837151797753
"2660","STANDING",21,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.976857084157303
"2661","STANDING",21,"frequency_body_accelerometer_singnal_mean-X",-0.978327686179775
"2662","STANDING",21,"frequency_body_accelerometer_singnal_mean-Y",-0.949694904269663
"2663","STANDING",21,"frequency_body_accelerometer_singnal_mean-Z",-0.960274142134831
"2664","STANDING",21,"frequency_body_accelerometer_jerk_signal_mean-X",-0.976803010674157
"2665","STANDING",21,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.964503015505618
"2666","STANDING",21,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.974780645393258
"2667","STANDING",21,"frequency_body_gyroscope_singnal_mean-X",-0.956989964269663
"2668","STANDING",21,"frequency_body_gyroscope_singnal_mean-Y",-0.960082591123596
"2669","STANDING",21,"frequency_body_gyroscope_singnal_mean-Z",-0.959432562359551
"2670","STANDING",21,"frequency_body_accelerometer_magnitude_mean",-0.962291334157303
"2671","STANDING",21,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.970634296404494
"2672","STANDING",21,"frequency_body_gyroscope_magnitude_mean",-0.956723022359551
"2673","STANDING",21,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.976126760674157
"2674","STANDING",22,"time_body_accelerometer_singnal_mean-X",0.279053861587302
"2675","STANDING",22,"time_body_accelerometer_singnal_mean-Y",-0.0158563207496825
"2676","STANDING",22,"time_body_accelerometer_singnal_mean-Z",-0.104967423820635
"2677","STANDING",22,"time_gravity_accelerometer_singnal_mean-X",0.954064297619048
"2678","STANDING",22,"time_gravity_accelerometer_singnal_mean-Y",-0.226418773650794
"2679","STANDING",22,"time_gravity_accelerometer_singnal_mean-Z",0.0323824977714286
"2680","STANDING",22,"time_body_accelerometer_jerk_signal_mean-X",0.0752322891746032
"2681","STANDING",22,"time_body_accelerometer_jerk_signal_mean-Y",0.0107286964173016
"2682","STANDING",22,"time_body_accelerometer_jerk_signal_mean-Z",-0.00626291653857143
"2683","STANDING",22,"time_body_gyroscope_singnal_mean-X",-0.0275201762126984
"2684","STANDING",22,"time_body_gyroscope_singnal_mean-Y",-0.0690067688269841
"2685","STANDING",22,"time_body_gyroscope_singnal_mean-Z",0.0733466563174603
"2686","STANDING",22,"time_body_gyroscope_jerk_signal_mean-X",-0.0975013472380952
"2687","STANDING",22,"time_body_gyroscope_jerk_signal_mean-Y",-0.0420998733444444
"2688","STANDING",22,"time_body_gyroscope_jerk_signal_mean-Z",-0.0513179245555556
"2689","STANDING",22,"time_body_accelerometer_magnitude_mean",-0.954807661269841
"2690","STANDING",22,"time_gravity_accelerometer_magnitude_mean",-0.954807661269841
"2691","STANDING",22,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.975876006507936
"2692","STANDING",22,"time_body_gyroscope_magnitude_mean",-0.931624303968254
"2693","STANDING",22,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.978603529206349
"2694","STANDING",22,"frequency_body_accelerometer_singnal_mean-X",-0.980373909206349
"2695","STANDING",22,"frequency_body_accelerometer_singnal_mean-Y",-0.929161387619048
"2696","STANDING",22,"frequency_body_accelerometer_singnal_mean-Z",-0.957101794126984
"2697","STANDING",22,"frequency_body_accelerometer_jerk_signal_mean-X",-0.974969214761905
"2698","STANDING",22,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.952141454126984
"2699","STANDING",22,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.977567430952381
"2700","STANDING",22,"frequency_body_gyroscope_singnal_mean-X",-0.917018098571429
"2701","STANDING",22,"frequency_body_gyroscope_singnal_mean-Y",-0.97068244031746
"2702","STANDING",22,"frequency_body_gyroscope_singnal_mean-Z",-0.962327765238095
"2703","STANDING",22,"frequency_body_accelerometer_magnitude_mean",-0.949044483015873
"2704","STANDING",22,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.959743877936508
"2705","STANDING",22,"frequency_body_gyroscope_magnitude_mean",-0.932065270793651
"2706","STANDING",22,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.968377798253968
"2707","STANDING",23,"time_body_accelerometer_singnal_mean-X",0.277899323235294
"2708","STANDING",23,"time_body_accelerometer_singnal_mean-Y",-0.0177475547867647
"2709","STANDING",23,"time_body_accelerometer_singnal_mean-Z",-0.1105970177575
"2710","STANDING",23,"time_gravity_accelerometer_singnal_mean-X",0.919857125882353
"2711","STANDING",23,"time_gravity_accelerometer_singnal_mean-Y",-0.117401359697059
"2712","STANDING",23,"time_gravity_accelerometer_singnal_mean-Z",-0.223631180906765
"2713","STANDING",23,"time_body_accelerometer_jerk_signal_mean-X",0.0750206478676471
"2714","STANDING",23,"time_body_accelerometer_jerk_signal_mean-Y",0.0105861517936765
"2715","STANDING",23,"time_body_accelerometer_jerk_signal_mean-Z",-0.00529260911370588
"2716","STANDING",23,"time_body_gyroscope_singnal_mean-X",-0.0327397745133823
"2717","STANDING",23,"time_body_gyroscope_singnal_mean-Y",-0.0652264793213235
"2718","STANDING",23,"time_body_gyroscope_singnal_mean-Z",0.0816888999117647
"2719","STANDING",23,"time_body_gyroscope_jerk_signal_mean-X",-0.0981481050441177
"2720","STANDING",23,"time_body_gyroscope_jerk_signal_mean-Y",-0.0416774165735294
"2721","STANDING",23,"time_body_gyroscope_jerk_signal_mean-Z",-0.0548226277867647
"2722","STANDING",23,"time_body_accelerometer_magnitude_mean",-0.957212267058824
"2723","STANDING",23,"time_gravity_accelerometer_magnitude_mean",-0.957212267058824
"2724","STANDING",23,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.978671485441176
"2725","STANDING",23,"time_body_gyroscope_magnitude_mean",-0.938430293382353
"2726","STANDING",23,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.9763992525
"2727","STANDING",23,"frequency_body_accelerometer_singnal_mean-X",-0.983627197058824
"2728","STANDING",23,"frequency_body_accelerometer_singnal_mean-Y",-0.962831825294118
"2729","STANDING",23,"frequency_body_accelerometer_singnal_mean-Z",-0.945170568823529
"2730","STANDING",23,"frequency_body_accelerometer_jerk_signal_mean-X",-0.983283252058823
"2731","STANDING",23,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.975176561617647
"2732","STANDING",23,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.969610229705882
"2733","STANDING",23,"frequency_body_gyroscope_singnal_mean-X",-0.947510436323529
"2734","STANDING",23,"frequency_body_gyroscope_singnal_mean-Y",-0.952781164558824
"2735","STANDING",23,"frequency_body_gyroscope_singnal_mean-Z",-0.967939565
"2736","STANDING",23,"frequency_body_accelerometer_magnitude_mean",-0.957986177058823
"2737","STANDING",23,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.973798155735294
"2738","STANDING",23,"frequency_body_gyroscope_magnitude_mean",-0.944583829705882
"2739","STANDING",23,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.972598810882353
"2740","STANDING",24,"time_body_accelerometer_singnal_mean-X",0.280348883913043
"2741","STANDING",24,"time_body_accelerometer_singnal_mean-Y",-0.0144785340348986
"2742","STANDING",24,"time_body_accelerometer_singnal_mean-Z",-0.108222553855072
"2743","STANDING",24,"time_gravity_accelerometer_singnal_mean-X",0.96644228
"2744","STANDING",24,"time_gravity_accelerometer_singnal_mean-Y",-0.145201300942029
"2745","STANDING",24,"time_gravity_accelerometer_singnal_mean-Z",-0.0530585403536232
"2746","STANDING",24,"time_body_accelerometer_jerk_signal_mean-X",0.0746177416521739
"2747","STANDING",24,"time_body_accelerometer_jerk_signal_mean-Y",0.0109839689101449
"2748","STANDING",24,"time_body_accelerometer_jerk_signal_mean-Z",-0.00358774904913043
"2749","STANDING",24,"time_body_gyroscope_singnal_mean-X",-0.0278611511434783
"2750","STANDING",24,"time_body_gyroscope_singnal_mean-Y",-0.0692546674492754
"2751","STANDING",24,"time_body_gyroscope_singnal_mean-Z",0.077124614942029
"2752","STANDING",24,"time_body_gyroscope_jerk_signal_mean-X",-0.0991947719855072
"2753","STANDING",24,"time_body_gyroscope_jerk_signal_mean-Y",-0.0431738608
"2754","STANDING",24,"time_body_gyroscope_jerk_signal_mean-Z",-0.0517180379565217
"2755","STANDING",24,"time_body_accelerometer_magnitude_mean",-0.950061017681159
"2756","STANDING",24,"time_gravity_accelerometer_magnitude_mean",-0.950061017681159
"2757","STANDING",24,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.977620953913043
"2758","STANDING",24,"time_body_gyroscope_magnitude_mean",-0.954518594057971
"2759","STANDING",24,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.982387268985507
"2760","STANDING",24,"frequency_body_accelerometer_singnal_mean-X",-0.984183633623188
"2761","STANDING",24,"frequency_body_accelerometer_singnal_mean-Y",-0.948970158405797
"2762","STANDING",24,"frequency_body_accelerometer_singnal_mean-Z",-0.953817599275362
"2763","STANDING",24,"frequency_body_accelerometer_jerk_signal_mean-X",-0.98116164057971
"2764","STANDING",24,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.967720592463768
"2765","STANDING",24,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.974170468405797
"2766","STANDING",24,"frequency_body_gyroscope_singnal_mean-X",-0.958540187246377
"2767","STANDING",24,"frequency_body_gyroscope_singnal_mean-Y",-0.970426493768116
"2768","STANDING",24,"frequency_body_gyroscope_singnal_mean-Z",-0.970133388405797
"2769","STANDING",24,"frequency_body_accelerometer_magnitude_mean",-0.960066088115942
"2770","STANDING",24,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.972251355217391
"2771","STANDING",24,"frequency_body_gyroscope_magnitude_mean",-0.963922314202899
"2772","STANDING",24,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.981119237826087
"2773","STANDING",25,"time_body_accelerometer_singnal_mean-X",0.278013701621622
"2774","STANDING",25,"time_body_accelerometer_singnal_mean-Y",-0.0163569730274324
"2775","STANDING",25,"time_body_accelerometer_singnal_mean-Z",-0.107352957594595
"2776","STANDING",25,"time_gravity_accelerometer_singnal_mean-X",0.929794733108108
"2777","STANDING",25,"time_gravity_accelerometer_singnal_mean-Y",-0.159316786486486
"2778","STANDING",25,"time_gravity_accelerometer_singnal_mean-Z",0.201182106486486
"2779","STANDING",25,"time_body_accelerometer_jerk_signal_mean-X",0.0752337295675676
"2780","STANDING",25,"time_body_accelerometer_jerk_signal_mean-Y",0.0066321397672973
"2781","STANDING",25,"time_body_accelerometer_jerk_signal_mean-Z",-0.00622808791433784
"2782","STANDING",25,"time_body_gyroscope_singnal_mean-X",-0.0247946750959459
"2783","STANDING",25,"time_body_gyroscope_singnal_mean-Y",-0.0698876853378378
"2784","STANDING",25,"time_body_gyroscope_singnal_mean-Z",0.0852685438243243
"2785","STANDING",25,"time_body_gyroscope_jerk_signal_mean-X",-0.100473697756757
"2786","STANDING",25,"time_body_gyroscope_jerk_signal_mean-Y",-0.0418294632148649
"2787","STANDING",25,"time_body_gyroscope_jerk_signal_mean-Z",-0.0556979055540541
"2788","STANDING",25,"time_body_accelerometer_magnitude_mean",-0.972663592162162
"2789","STANDING",25,"time_gravity_accelerometer_magnitude_mean",-0.972663592162162
"2790","STANDING",25,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.984647071216216
"2791","STANDING",25,"time_body_gyroscope_magnitude_mean",-0.967077442837838
"2792","STANDING",25,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.985091991216216
"2793","STANDING",25,"frequency_body_accelerometer_singnal_mean-X",-0.990093202837838
"2794","STANDING",25,"frequency_body_accelerometer_singnal_mean-Y",-0.959846189054054
"2795","STANDING",25,"frequency_body_accelerometer_singnal_mean-Z",-0.974051231216216
"2796","STANDING",25,"frequency_body_accelerometer_jerk_signal_mean-X",-0.988404654864865
"2797","STANDING",25,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.972554452972973
"2798","STANDING",25,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.984832251216216
"2799","STANDING",25,"frequency_body_gyroscope_singnal_mean-X",-0.96807852527027
"2800","STANDING",25,"frequency_body_gyroscope_singnal_mean-Y",-0.97839988527027
"2801","STANDING",25,"frequency_body_gyroscope_singnal_mean-Z",-0.970456862567568
"2802","STANDING",25,"frequency_body_accelerometer_magnitude_mean",-0.972355393243243
"2803","STANDING",25,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.982294170810811
"2804","STANDING",25,"frequency_body_gyroscope_magnitude_mean",-0.968972499594595
"2805","STANDING",25,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.98401783027027
"2806","STANDING",26,"time_body_accelerometer_singnal_mean-X",0.281127035405405
"2807","STANDING",26,"time_body_accelerometer_singnal_mean-Y",-0.0166608306652703
"2808","STANDING",26,"time_body_accelerometer_singnal_mean-Z",-0.110237796416216
"2809","STANDING",26,"time_gravity_accelerometer_singnal_mean-X",0.965460891621622
"2810","STANDING",26,"time_gravity_accelerometer_singnal_mean-Y",-0.140315421824324
"2811","STANDING",26,"time_gravity_accelerometer_singnal_mean-Z",0.0884142682297297
"2812","STANDING",26,"time_body_accelerometer_jerk_signal_mean-X",0.0753578207972973
"2813","STANDING",26,"time_body_accelerometer_jerk_signal_mean-Y",0.0081732226404054
"2814","STANDING",26,"time_body_accelerometer_jerk_signal_mean-Z",-0.00219497782824324
"2815","STANDING",26,"time_body_gyroscope_singnal_mean-X",-0.0245345837959459
"2816","STANDING",26,"time_body_gyroscope_singnal_mean-Y",-0.0731385762635135
"2817","STANDING",26,"time_body_gyroscope_singnal_mean-Z",0.0776706781351351
"2818","STANDING",26,"time_body_gyroscope_jerk_signal_mean-X",-0.100355997108108
"2819","STANDING",26,"time_body_gyroscope_jerk_signal_mean-Y",-0.0409011992972973
"2820","STANDING",26,"time_body_gyroscope_jerk_signal_mean-Z",-0.0532541948283784
"2821","STANDING",26,"time_body_accelerometer_magnitude_mean",-0.968511694324324
"2822","STANDING",26,"time_gravity_accelerometer_magnitude_mean",-0.968511694324324
"2823","STANDING",26,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.986985213648649
"2824","STANDING",26,"time_body_gyroscope_magnitude_mean",-0.968673955540541
"2825","STANDING",26,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.98854482527027
"2826","STANDING",26,"frequency_body_accelerometer_singnal_mean-X",-0.991993372297297
"2827","STANDING",26,"frequency_body_accelerometer_singnal_mean-Y",-0.958402317837838
"2828","STANDING",26,"frequency_body_accelerometer_singnal_mean-Z",-0.97321515527027
"2829","STANDING",26,"frequency_body_accelerometer_jerk_signal_mean-X",-0.990586982162162
"2830","STANDING",26,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.976267058648649
"2831","STANDING",26,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.984563921216216
"2832","STANDING",26,"frequency_body_gyroscope_singnal_mean-X",-0.969364268513514
"2833","STANDING",26,"frequency_body_gyroscope_singnal_mean-Y",-0.98388591027027
"2834","STANDING",26,"frequency_body_gyroscope_singnal_mean-Z",-0.974459323783784
"2835","STANDING",26,"frequency_body_accelerometer_magnitude_mean",-0.970605250405405
"2836","STANDING",26,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.98287688945946
"2837","STANDING",26,"frequency_body_gyroscope_magnitude_mean",-0.972333108648649
"2838","STANDING",26,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.985762255540541
"2839","STANDING",27,"time_body_accelerometer_singnal_mean-X",0.279566921625
"2840","STANDING",27,"time_body_accelerometer_singnal_mean-Y",-0.016593236445
"2841","STANDING",27,"time_body_accelerometer_singnal_mean-Z",-0.107835818025
"2842","STANDING",27,"time_gravity_accelerometer_singnal_mean-X",0.965351492
"2843","STANDING",27,"time_gravity_accelerometer_singnal_mean-Y",-0.188504847375
"2844","STANDING",27,"time_gravity_accelerometer_singnal_mean-Z",-0.00557416876082625
"2845","STANDING",27,"time_body_accelerometer_jerk_signal_mean-X",0.074969980825
"2846","STANDING",27,"time_body_accelerometer_jerk_signal_mean-Y",0.0122433312349875
"2847","STANDING",27,"time_body_accelerometer_jerk_signal_mean-Z",-0.00137950299425
"2848","STANDING",27,"time_body_gyroscope_singnal_mean-X",-0.026731653905
"2849","STANDING",27,"time_body_gyroscope_singnal_mean-Y",-0.067507120075
"2850","STANDING",27,"time_body_gyroscope_singnal_mean-Z",0.07168414632375
"2851","STANDING",27,"time_body_gyroscope_jerk_signal_mean-X",-0.0987605078625
"2852","STANDING",27,"time_body_gyroscope_jerk_signal_mean-Y",-0.0417471753375
"2853","STANDING",27,"time_body_gyroscope_jerk_signal_mean-Z",-0.051403918985
"2854","STANDING",27,"time_body_accelerometer_magnitude_mean",-0.972753287375
"2855","STANDING",27,"time_gravity_accelerometer_magnitude_mean",-0.972753287375
"2856","STANDING",27,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.985347620125
"2857","STANDING",27,"time_body_gyroscope_magnitude_mean",-0.968702956625
"2858","STANDING",27,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.989532103875
"2859","STANDING",27,"frequency_body_accelerometer_singnal_mean-X",-0.99012181225
"2860","STANDING",27,"frequency_body_accelerometer_singnal_mean-Y",-0.961356141125
"2861","STANDING",27,"frequency_body_accelerometer_singnal_mean-Z",-0.97414624525
"2862","STANDING",27,"frequency_body_accelerometer_jerk_signal_mean-X",-0.987771749375
"2863","STANDING",27,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.97586868
"2864","STANDING",27,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.9851113755
"2865","STANDING",27,"frequency_body_gyroscope_singnal_mean-X",-0.970149628875
"2866","STANDING",27,"frequency_body_gyroscope_singnal_mean-Y",-0.983731873
"2867","STANDING",27,"frequency_body_gyroscope_singnal_mean-Z",-0.980862493125
"2868","STANDING",27,"frequency_body_accelerometer_magnitude_mean",-0.973186182375
"2869","STANDING",27,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.984151646
"2870","STANDING",27,"frequency_body_gyroscope_magnitude_mean",-0.975525565625
"2871","STANDING",27,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.98941848275
"2872","STANDING",28,"time_body_accelerometer_singnal_mean-X",0.277795069113924
"2873","STANDING",28,"time_body_accelerometer_singnal_mean-Y",-0.0172635124672152
"2874","STANDING",28,"time_body_accelerometer_singnal_mean-Z",-0.106579385202532
"2875","STANDING",28,"time_gravity_accelerometer_singnal_mean-X",0.948514848481013
"2876","STANDING",28,"time_gravity_accelerometer_singnal_mean-Y",-0.247656166582278
"2877","STANDING",28,"time_gravity_accelerometer_singnal_mean-Z",-0.0385830501632911
"2878","STANDING",28,"time_body_accelerometer_jerk_signal_mean-X",0.0753131601898734
"2879","STANDING",28,"time_body_accelerometer_jerk_signal_mean-Y",0.00907363218518987
"2880","STANDING",28,"time_body_accelerometer_jerk_signal_mean-Z",-0.00267810077607595
"2881","STANDING",28,"time_body_gyroscope_singnal_mean-X",-0.0253281543540506
"2882","STANDING",28,"time_body_gyroscope_singnal_mean-Y",-0.0739001646962025
"2883","STANDING",28,"time_body_gyroscope_singnal_mean-Z",0.0865173111012658
"2884","STANDING",28,"time_body_gyroscope_jerk_signal_mean-X",-0.102248409070886
"2885","STANDING",28,"time_body_gyroscope_jerk_signal_mean-Y",-0.0431364662518987
"2886","STANDING",28,"time_body_gyroscope_jerk_signal_mean-Z",-0.0525896252375949
"2887","STANDING",28,"time_body_accelerometer_magnitude_mean",-0.92547165164557
"2888","STANDING",28,"time_gravity_accelerometer_magnitude_mean",-0.92547165164557
"2889","STANDING",28,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.959551987468354
"2890","STANDING",28,"time_body_gyroscope_magnitude_mean",-0.894242469620253
"2891","STANDING",28,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.959681019113924
"2892","STANDING",28,"frequency_body_accelerometer_singnal_mean-X",-0.97251980164557
"2893","STANDING",28,"frequency_body_accelerometer_singnal_mean-Y",-0.893430392658228
"2894","STANDING",28,"frequency_body_accelerometer_singnal_mean-Z",-0.934503028481013
"2895","STANDING",28,"frequency_body_accelerometer_jerk_signal_mean-X",-0.968513715189873
"2896","STANDING",28,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.93516897835443
"2897","STANDING",28,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.964751238734177
"2898","STANDING",28,"frequency_body_gyroscope_singnal_mean-X",-0.880426103164557
"2899","STANDING",28,"frequency_body_gyroscope_singnal_mean-Y",-0.948160785316456
"2900","STANDING",28,"frequency_body_gyroscope_singnal_mean-Z",-0.926655192405063
"2901","STANDING",28,"frequency_body_accelerometer_magnitude_mean",-0.929146479367089
"2902","STANDING",28,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.952727765189873
"2903","STANDING",28,"frequency_body_gyroscope_magnitude_mean",-0.909652436329114
"2904","STANDING",28,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.958758576835443
"2905","STANDING",29,"time_body_accelerometer_singnal_mean-X",0.277965065846154
"2906","STANDING",29,"time_body_accelerometer_singnal_mean-Y",-0.0172605869061538
"2907","STANDING",29,"time_body_accelerometer_singnal_mean-Z",-0.108659067476923
"2908","STANDING",29,"time_gravity_accelerometer_singnal_mean-X",0.974508732
"2909","STANDING",29,"time_gravity_accelerometer_singnal_mean-Y",-0.05848715356
"2910","STANDING",29,"time_gravity_accelerometer_singnal_mean-Z",0.0316145849747692
"2911","STANDING",29,"time_body_accelerometer_jerk_signal_mean-X",0.0753052530307692
"2912","STANDING",29,"time_body_accelerometer_jerk_signal_mean-Y",0.0115104978664615
"2913","STANDING",29,"time_body_accelerometer_jerk_signal_mean-Z",0.000332894985246154
"2914","STANDING",29,"time_body_gyroscope_singnal_mean-X",-0.0276075573307692
"2915","STANDING",29,"time_body_gyroscope_singnal_mean-Y",-0.0721060679123077
"2916","STANDING",29,"time_body_gyroscope_singnal_mean-Z",0.0827583768461538
"2917","STANDING",29,"time_body_gyroscope_jerk_signal_mean-X",-0.0988701505538462
"2918","STANDING",29,"time_body_gyroscope_jerk_signal_mean-Y",-0.0405110578461538
"2919","STANDING",29,"time_body_gyroscope_jerk_signal_mean-Z",-0.0544926306307692
"2920","STANDING",29,"time_body_accelerometer_magnitude_mean",-0.984745318923077
"2921","STANDING",29,"time_gravity_accelerometer_magnitude_mean",-0.984745318923077
"2922","STANDING",29,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.990785419538462
"2923","STANDING",29,"time_body_gyroscope_magnitude_mean",-0.980657340461539
"2924","STANDING",29,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.992144698923077
"2925","STANDING",29,"frequency_body_accelerometer_singnal_mean-X",-0.995024039692308
"2926","STANDING",29,"frequency_body_accelerometer_singnal_mean-Y",-0.973345770461538
"2927","STANDING",29,"frequency_body_accelerometer_singnal_mean-Z",-0.984096024769231
"2928","STANDING",29,"frequency_body_accelerometer_jerk_signal_mean-X",-0.993736906
"2929","STANDING",29,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.983194980615385
"2930","STANDING",29,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.988541579384615
"2931","STANDING",29,"frequency_body_gyroscope_singnal_mean-X",-0.974485449538462
"2932","STANDING",29,"frequency_body_gyroscope_singnal_mean-Y",-0.991586674
"2933","STANDING",29,"frequency_body_gyroscope_singnal_mean-Z",-0.983654714461538
"2934","STANDING",29,"frequency_body_accelerometer_magnitude_mean",-0.984548094769231
"2935","STANDING",29,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.989793892615385
"2936","STANDING",29,"frequency_body_gyroscope_magnitude_mean",-0.980879722923077
"2937","STANDING",29,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.991672052
"2938","STANDING",30,"time_body_accelerometer_singnal_mean-X",0.277112699152542
"2939","STANDING",30,"time_body_accelerometer_singnal_mean-Y",-0.0170163887813559
"2940","STANDING",30,"time_body_accelerometer_singnal_mean-Z",-0.108756209835593
"2941","STANDING",30,"time_gravity_accelerometer_singnal_mean-X",0.968556705084746
"2942","STANDING",30,"time_gravity_accelerometer_singnal_mean-Y",-0.100296804186441
"2943","STANDING",30,"time_gravity_accelerometer_singnal_mean-Z",0.0243044362542373
"2944","STANDING",30,"time_body_accelerometer_jerk_signal_mean-X",0.0752414472033898
"2945","STANDING",30,"time_body_accelerometer_jerk_signal_mean-Y",0.0120860416340678
"2946","STANDING",30,"time_body_accelerometer_jerk_signal_mean-Z",0.00190841458130508
"2947","STANDING",30,"time_body_gyroscope_singnal_mean-X",-0.027613853538983
"2948","STANDING",30,"time_body_gyroscope_singnal_mean-Y",-0.0670334379830509
"2949","STANDING",30,"time_body_gyroscope_singnal_mean-Z",0.0802514754237288
"2950","STANDING",30,"time_body_gyroscope_jerk_signal_mean-X",-0.0997160228220339
"2951","STANDING",30,"time_body_gyroscope_jerk_signal_mean-Y",-0.0437759700423729
"2952","STANDING",30,"time_body_gyroscope_jerk_signal_mean-Z",-0.0520307176474576
